site,datetime,variable,values
ELC,2019-10-14T02:30:00Z,depth_ft,2.360153733643662
ELC,2019-10-14T02:30:00Z,dissolved_oxygen_pct,94.9507564753252
ELC,2019-10-14T02:30:00Z,do_mg,9.076495053646813
ELC,2019-10-14T02:30:00Z,orp,391.1743497507231
ELC,2019-10-14T02:30:00Z,ph,7.763143908250655
ELC,2019-10-14T02:30:00Z,turbidity,3.6474273920133635
ELC,2019-10-14T02:45:00Z,depth_ft,2.364070180300293
ELC,2019-10-14T02:45:00Z,dissolved_oxygen_pct,94.95271270257194
ELC,2019-10-14T02:45:00Z,do_mg,9.096325036605657
ELC,2019-10-14T02:45:00Z,orp,392.24238559858287
ELC,2019-10-14T02:45:00Z,ph,7.758288230848035
ELC,2019-10-14T02:45:00Z,turbidity,3.7076707157556843
ELC,2019-10-14T03:00:00Z,depth_ft,2.368441470778673
ELC,2019-10-14T03:00:00Z,dissolved_oxygen_pct,94.97395692111803
ELC,2019-10-14T03:00:00Z,do_mg,9.118360602711114
ELC,2019-10-14T03:00:00Z,orp,393.17916638715513
ELC,2019-10-14T03:00:00Z,ph,7.754666047091297
ELC,2019-10-14T03:00:00Z,turbidity,3.689462007571945
ELC,2019-10-14T03:15:00Z,depth_ft,2.3725988504787847
ELC,2019-10-14T03:15:00Z,dissolved_oxygen_pct,95.01059441322786
ELC,2019-10-14T03:15:00Z,do_mg,9.142191204129318
ELC,2019-10-14T03:15:00Z,orp,393.792882045385
ELC,2019-10-14T03:15:00Z,ph,7.755786592426691
ELC,2019-10-14T03:15:00Z,turbidity,3.7918797542434977
ELC,2019-10-14T03:30:00Z,depth_ft,2.376638340162188
ELC,2019-10-14T03:30:00Z,dissolved_oxygen_pct,95.04838476852605
ELC,2019-10-14T03:30:00Z,do_mg,9.165993300438434
ELC,2019-10-14T03:30:00Z,orp,393.9854083870434
ELC,2019-10-14T03:30:00Z,ph,7.762799243680686
ELC,2019-10-14T03:30:00Z,turbidity,4.090862066552349
ELC,2019-10-14T03:45:00Z,depth_ft,2.3794921118225734
ELC,2019-10-14T03:45:00Z,dissolved_oxygen_pct,95.08751422492188
ELC,2019-10-14T03:45:00Z,do_mg,9.189360228696986
ELC,2019-10-14T03:45:00Z,orp,393.99746140654236
ELC,2019-10-14T03:45:00Z,ph,7.771981145062153
ELC,2019-10-14T03:45:00Z,turbidity,4.325787795981069
ELC,2019-10-14T04:00:00Z,depth_ft,2.3793195675973435
ELC,2019-10-14T04:00:00Z,dissolved_oxygen_pct,95.13378210980488
ELC,2019-10-14T04:00:00Z,do_mg,9.212744179702456
ELC,2019-10-14T04:00:00Z,orp,394.2401823367524
ELC,2019-10-14T04:00:00Z,ph,7.7778952507888945
ELC,2019-10-14T04:00:00Z,turbidity,4.327501753832571
ELC,2019-10-14T04:15:00Z,depth_ft,2.3768137834010483
ELC,2019-10-14T04:15:00Z,dissolved_oxygen_pct,95.17595424789988
ELC,2019-10-14T04:15:00Z,do_mg,9.235007360139623
ELC,2019-10-14T04:15:00Z,orp,394.88763983150716
ELC,2019-10-14T04:15:00Z,ph,7.777548919503044
ELC,2019-10-14T04:15:00Z,turbidity,4.321357695101837
ELC,2019-10-14T04:30:00Z,depth_ft,2.374323118954113
ELC,2019-10-14T04:30:00Z,dissolved_oxygen_pct,95.1935216856742
ELC,2019-10-14T04:30:00Z,do_mg,9.25381790562397
ELC,2019-10-14T04:30:00Z,orp,395.7944215542008
ELC,2019-10-14T04:30:00Z,ph,7.771825458194579
ELC,2019-10-14T04:30:00Z,turbidity,4.4057929819175206
ELC,2019-10-14T04:45:00Z,depth_ft,2.3730817847205907
ELC,2019-10-14T04:45:00Z,dissolved_oxygen_pct,95.1838324332119
ELC,2019-10-14T04:45:00Z,do_mg,9.26849428350985
ELC,2019-10-14T04:45:00Z,orp,396.704032055465
ELC,2019-10-14T04:45:00Z,ph,7.765031606666701
ELC,2019-10-14T04:45:00Z,turbidity,4.264809187808203
ELC,2019-10-14T05:00:00Z,depth_ft,2.3736075366520266
ELC,2019-10-14T05:00:00Z,dissolved_oxygen_pct,95.16680515570764
ELC,2019-10-14T05:00:00Z,do_mg,9.28095364623203
ELC,2019-10-14T05:00:00Z,orp,397.43433837635337
ELC,2019-10-14T05:00:00Z,ph,7.762009683786821
ELC,2019-10-14T05:00:00Z,turbidity,3.8020743799744356
ELC,2019-10-14T05:15:00Z,depth_ft,2.3751736061998643
ELC,2019-10-14T05:15:00Z,dissolved_oxygen_pct,95.16379704525058
ELC,2019-10-14T05:15:00Z,do_mg,9.293695904740481
ELC,2019-10-14T05:15:00Z,orp,397.9660996134765
ELC,2019-10-14T05:15:00Z,ph,7.763233894837228
ELC,2019-10-14T05:15:00Z,turbidity,3.4127627361032014
ELC,2019-10-14T05:30:00Z,depth_ft,2.3753489120639966
ELC,2019-10-14T05:30:00Z,dissolved_oxygen_pct,95.17976171115987
ELC,2019-10-14T05:30:00Z,do_mg,9.307668819384915
ELC,2019-10-14T05:30:00Z,orp,398.3817695282919
ELC,2019-10-14T05:30:00Z,ph,7.765166043897056
ELC,2019-10-14T05:30:00Z,turbidity,3.344090894752364
ELC,2019-10-14T05:45:00Z,depth_ft,2.373137213956297
ELC,2019-10-14T05:45:00Z,dissolved_oxygen_pct,95.20019926926072
ELC,2019-10-14T05:45:00Z,do_mg,9.321622178021494
ELC,2019-10-14T05:45:00Z,orp,398.7892155585407
ELC,2019-10-14T05:45:00Z,ph,7.765727352898335
ELC,2019-10-14T05:45:00Z,turbidity,3.3942432746983435
ELC,2019-10-14T06:00:00Z,depth_ft,2.3705936154485014
ELC,2019-10-14T06:00:00Z,dissolved_oxygen_pct,95.20571278376931
ELC,2019-10-14T06:00:00Z,do_mg,9.333551302296804
ELC,2019-10-14T06:00:00Z,orp,399.2883530043506
ELC,2019-10-14T06:00:00Z,ph,7.765870045584648
ELC,2019-10-14T06:00:00Z,turbidity,3.3454994860763265
ELC,2019-10-14T06:15:00Z,depth_ft,2.370219198087159
ELC,2019-10-14T06:15:00Z,dissolved_oxygen_pct,95.19472572295845
ELC,2019-10-14T06:15:00Z,do_mg,9.343175416512052
ELC,2019-10-14T06:15:00Z,orp,399.9101991397351
ELC,2019-10-14T06:15:00Z,ph,7.766017474114204
ELC,2019-10-14T06:15:00Z,turbidity,3.2473668343585453
ELC,2019-10-14T06:30:00Z,depth_ft,2.3724299137688867
ELC,2019-10-14T06:30:00Z,dissolved_oxygen_pct,95.18252156132567
ELC,2019-10-14T06:30:00Z,do_mg,9.352075669341602
ELC,2019-10-14T06:30:00Z,orp,400.6488394800871
ELC,2019-10-14T06:30:00Z,ph,7.764097129035184
ELC,2019-10-14T06:30:00Z,turbidity,3.2340645377717214
ELC,2019-10-14T06:45:00Z,depth_ft,2.3754228910012194
ELC,2019-10-14T06:45:00Z,dissolved_oxygen_pct,95.18269629729258
ELC,2019-10-14T06:45:00Z,do_mg,9.361931632149096
ELC,2019-10-14T06:45:00Z,orp,401.5128055532492
ELC,2019-10-14T06:45:00Z,ph,7.758562761199901
ELC,2019-10-14T06:45:00Z,turbidity,3.3998605954641383
ELC,2019-10-14T07:00:00Z,depth_ft,2.3769815870058064
ELC,2019-10-14T07:00:00Z,dissolved_oxygen_pct,95.20500831307999
ELC,2019-10-14T07:00:00Z,do_mg,9.374037237369254
ELC,2019-10-14T07:00:00Z,orp,402.4070251326767
ELC,2019-10-14T07:00:00Z,ph,7.752003933209386
ELC,2019-10-14T07:00:00Z,turbidity,3.8531410627259324
ELC,2019-10-14T07:15:00Z,depth_ft,2.3768602583693355
ELC,2019-10-14T07:15:00Z,dissolved_oxygen_pct,95.26199209138416
ELC,2019-10-14T07:15:00Z,do_mg,9.389596092068116
ELC,2019-10-14T07:15:00Z,orp,403.05293430161396
ELC,2019-10-14T07:15:00Z,ph,7.7494293578690145
ELC,2019-10-14T07:15:00Z,turbidity,4.4557275144491175
ELC,2019-10-14T07:30:00Z,depth_ft,2.3764866421668374
ELC,2019-10-14T07:30:00Z,dissolved_oxygen_pct,95.36853140395995
ELC,2019-10-14T07:30:00Z,do_mg,9.409689623937945
ELC,2019-10-14T07:30:00Z,orp,403.1919772594148
ELC,2019-10-14T07:30:00Z,ph,7.752654052729025
ELC,2019-10-14T07:30:00Z,turbidity,4.6586710375950995
ELC,2019-10-14T07:45:00Z,depth_ft,2.3764138921200217
ELC,2019-10-14T07:45:00Z,dissolved_oxygen_pct,95.54237824893028
ELC,2019-10-14T07:45:00Z,do_mg,9.435617771625246
ELC,2019-10-14T07:45:00Z,orp,402.7740962917599
ELC,2019-10-14T07:45:00Z,ph,7.759166646588932
ELC,2019-10-14T07:45:00Z,turbidity,4.19117303886846
ELC,2019-10-14T08:00:00Z,depth_ft,2.3759758415439056
ELC,2019-10-14T08:00:00Z,dissolved_oxygen_pct,95.8065883521665
ELC,2019-10-14T08:00:00Z,do_mg,9.46920938282183
ELC,2019-10-14T08:00:00Z,orp,401.8170092096311
ELC,2019-10-14T08:00:00Z,ph,7.7674789646818905
ELC,2019-10-14T08:00:00Z,turbidity,3.558014482319715
ELC,2019-10-14T08:15:00Z,depth_ft,2.3751363367696996
ELC,2019-10-14T08:15:00Z,dissolved_oxygen_pct,96.19742163463889
ELC,2019-10-14T08:15:00Z,do_mg,9.513374099811685
ELC,2019-10-14T08:15:00Z,orp,400.2232446487731
ELC,2019-10-14T08:15:00Z,ph,7.7797964183123245
ELC,2019-10-14T08:15:00Z,turbidity,3.369927916067531
ELC,2019-10-14T08:30:00Z,depth_ft,2.375219041001627
ELC,2019-10-14T08:30:00Z,dissolved_oxygen_pct,96.76909811046232
ELC,2019-10-14T08:30:00Z,do_mg,9.572528067729255
ELC,2019-10-14T08:30:00Z,orp,397.82625849250445
ELC,2019-10-14T08:30:00Z,ph,7.798853966863647
ELC,2019-10-14T08:30:00Z,turbidity,3.586965124281779
ELC,2019-10-14T08:45:00Z,depth_ft,2.3769917113922805
ELC,2019-10-14T08:45:00Z,dissolved_oxygen_pct,97.56368862364869
ELC,2019-10-14T08:45:00Z,do_mg,9.64999747126812
ELC,2019-10-14T08:45:00Z,orp,394.53869246243505
ELC,2019-10-14T08:45:00Z,ph,7.825820224482843
ELC,2019-10-14T08:45:00Z,turbidity,3.6913942058511386
ELC,2019-10-14T09:00:00Z,depth_ft,2.378419666549476
ELC,2019-10-14T09:00:00Z,dissolved_oxygen_pct,98.55617581157983
ELC,2019-10-14T09:00:00Z,do_mg,9.743111238258013
ELC,2019-10-14T09:00:00Z,orp,390.47993859120834
ELC,2019-10-14T09:00:00Z,ph,7.859970491080765
ELC,2019-10-14T09:00:00Z,turbidity,3.440725562129354
ELC,2019-10-14T09:15:00Z,depth_ft,2.3765572590249397
ELC,2019-10-14T09:15:00Z,dissolved_oxygen_pct,99.64382317400398
ELC,2019-10-14T09:15:00Z,do_mg,9.842186851738848
ELC,2019-10-14T09:15:00Z,orp,385.8178312444976
ELC,2019-10-14T09:15:00Z,ph,7.900220500212739
ELC,2019-10-14T09:15:00Z,turbidity,3.178717045341264
ELC,2019-10-14T09:30:00Z,depth_ft,2.3713196650213986
ELC,2019-10-14T09:30:00Z,dissolved_oxygen_pct,100.72118477254722
ELC,2019-10-14T09:30:00Z,do_mg,9.937094336344968
ELC,2019-10-14T09:30:00Z,orp,380.47308582242994
ELC,2019-10-14T09:30:00Z,ph,7.948753405677629
ELC,2019-10-14T09:30:00Z,turbidity,3.335237506757786
ELC,2019-10-14T09:45:00Z,depth_ft,2.365230595469673
ELC,2019-10-14T09:45:00Z,dissolved_oxygen_pct,101.74892620153399
ELC,2019-10-14T09:45:00Z,do_mg,10.023339257028336
ELC,2019-10-14T09:45:00Z,orp,374.4038981942218
ELC,2019-10-14T09:45:00Z,ph,8.007273243867584
ELC,2019-10-14T09:45:00Z,turbidity,3.9239853425401274
ELC,2019-10-14T10:00:00Z,depth_ft,2.3607834776897194
ELC,2019-10-14T10:00:00Z,dissolved_oxygen_pct,102.71761355485837
ELC,2019-10-14T10:00:00Z,do_mg,10.099206291727171
ELC,2019-10-14T10:00:00Z,orp,367.9203806781142
ELC,2019-10-14T10:00:00Z,ph,8.070889055910492
ELC,2019-10-14T10:00:00Z,turbidity,4.550597038544383
ELC,2019-10-14T10:15:00Z,depth_ft,2.3590892248174646
ELC,2019-10-14T10:15:00Z,dissolved_oxygen_pct,103.59577426448996
ELC,2019-10-14T10:15:00Z,do_mg,10.161839615921977
ELC,2019-10-14T10:15:00Z,orp,361.29637239191294
ELC,2019-10-14T10:15:00Z,ph,8.132195913663741
ELC,2019-10-14T10:15:00Z,turbidity,4.750741444384914
ELC,2019-10-14T10:30:00Z,depth_ft,2.3592028937440146
ELC,2019-10-14T10:30:00Z,dissolved_oxygen_pct,104.35867538957922
ELC,2019-10-14T10:30:00Z,do_mg,10.20994030673301
ELC,2019-10-14T10:30:00Z,orp,354.51059598451565
ELC,2019-10-14T10:30:00Z,ph,8.187113562959674
ELC,2019-10-14T10:30:00Z,turbidity,4.437705980136052
ELC,2019-10-14T10:45:00Z,depth_ft,2.358690444198391
ELC,2019-10-14T10:45:00Z,dissolved_oxygen_pct,105.02485283372657
ELC,2019-10-14T10:45:00Z,do_mg,10.246292162512376
ELC,2019-10-14T10:45:00Z,orp,347.46409277471605
ELC,2019-10-14T10:45:00Z,ph,8.235559654534491
ELC,2019-10-14T10:45:00Z,turbidity,3.9324356509277765
ELC,2019-10-14T11:00:00Z,depth_ft,2.356394100681828
ELC,2019-10-14T11:00:00Z,dissolved_oxygen_pct,105.6364408219592
ELC,2019-10-14T11:00:00Z,do_mg,10.2754735588647
ELC,2019-10-14T11:00:00Z,orp,340.16963194800456
ELC,2019-10-14T11:00:00Z,ph,8.280447384565809
ELC,2019-10-14T11:00:00Z,turbidity,3.4951337856399154
ELC,2019-10-14T11:15:00Z,depth_ft,2.3538784921397857
ELC,2019-10-14T11:15:00Z,dissolved_oxygen_pct,106.22458061007353
ELC,2019-10-14T11:15:00Z,do_mg,10.300931778916443
ELC,2019-10-14T11:15:00Z,orp,332.68910034385544
ELC,2019-10-14T11:15:00Z,ph,8.326141191210866
ELC,2019-10-14T11:15:00Z,turbidity,3.1846319005315253
ELC,2019-10-14T11:30:00Z,depth_ft,2.3529530984321037
ELC,2019-10-14T11:30:00Z,dissolved_oxygen_pct,106.79236669882593
ELC,2019-10-14T11:30:00Z,do_mg,10.323634952651009
ELC,2019-10-14T11:30:00Z,orp,324.9181303068856
ELC,2019-10-14T11:30:00Z,ph,8.376644836030605
ELC,2019-10-14T11:30:00Z,turbidity,3.0701074706942197
ELC,2019-10-14T11:45:00Z,depth_ft,2.3531496401124143
ELC,2019-10-14T11:45:00Z,dissolved_oxygen_pct,107.31284757234472
ELC,2019-10-14T11:45:00Z,do_mg,10.341664400839235
ELC,2019-10-14T11:45:00Z,orp,316.78494437780006
ELC,2019-10-14T11:45:00Z,ph,8.431888304108838
ELC,2019-10-14T11:45:00Z,turbidity,3.1531449661523077
ELC,2019-10-14T12:00:00Z,depth_ft,2.3530773319175324
ELC,2019-10-14T12:00:00Z,dissolved_oxygen_pct,107.75072916882357
ELC,2019-10-14T12:00:00Z,do_mg,10.35192450044742
ELC,2019-10-14T12:00:00Z,orp,308.68942931997935
ELC,2019-10-14T12:00:00Z,ph,8.485977984273614
ELC,2019-10-14T12:00:00Z,turbidity,3.274207363583031
ELC,2019-10-14T12:15:00Z,depth_ft,2.352421044289499
ELC,2019-10-14T12:15:00Z,dissolved_oxygen_pct,108.09624073233667
ELC,2019-10-14T12:15:00Z,do_mg,10.353372065963127
ELC,2019-10-14T12:15:00Z,orp,301.33442419531207
ELC,2019-10-14T12:15:00Z,ph,8.5317220091096
ELC,2019-10-14T12:15:00Z,turbidity,3.317605772241833
ELC,2019-10-14T12:30:00Z,depth_ft,2.3511091001337663
ELC,2019-10-14T12:30:00Z,dissolved_oxygen_pct,108.36304086321309
ELC,2019-10-14T12:30:00Z,do_mg,10.347234738432034
ELC,2019-10-14T12:30:00Z,orp,295.16977320719707
ELC,2019-10-14T12:30:00Z,ph,8.56524026062671
ELC,2019-10-14T12:30:00Z,turbidity,3.2542507106688445
ELC,2019-10-14T12:45:00Z,depth_ft,2.3491206766996964
ELC,2019-10-14T12:45:00Z,dissolved_oxygen_pct,108.55587213615267
ELC,2019-10-14T12:45:00Z,do_mg,10.334312767796263
ELC,2019-10-14T12:45:00Z,orp,290.0711585372921
ELC,2019-10-14T12:45:00Z,ph,8.587878024914598
ELC,2019-10-14T12:45:00Z,turbidity,3.0377862380026968
ELC,2019-10-14T13:00:00Z,depth_ft,2.3477015744302427
ELC,2019-10-14T13:00:00Z,dissolved_oxygen_pct,108.67468683106375
ELC,2019-10-14T13:00:00Z,do_mg,10.315058536990422
ELC,2019-10-14T13:00:00Z,orp,285.4733961811716
ELC,2019-10-14T13:00:00Z,ph,8.60560056084356
ELC,2019-10-14T13:00:00Z,turbidity,2.782742805186397
ELC,2019-10-14T13:15:00Z,depth_ft,2.347849054102118
ELC,2019-10-14T13:15:00Z,dissolved_oxygen_pct,108.74495507243326
ELC,2019-10-14T13:15:00Z,do_mg,10.291689808611157
ELC,2019-10-14T13:15:00Z,orp,280.88946662371495
ELC,2019-10-14T13:15:00Z,ph,8.624200470107668
ELC,2019-10-14T13:15:00Z,turbidity,2.7780560504787584
ELC,2019-10-14T13:30:00Z,depth_ft,2.3485845918355603
ELC,2019-10-14T13:30:00Z,dissolved_oxygen_pct,108.80468521787927
ELC,2019-10-14T13:30:00Z,do_mg,10.267122284129176
ELC,2019-10-14T13:30:00Z,orp,276.24785022099576
ELC,2019-10-14T13:30:00Z,ph,8.645507558383189
ELC,2019-10-14T13:30:00Z,turbidity,3.040587781353432
ELC,2019-10-14T13:45:00Z,depth_ft,2.3486007307231396
ELC,2019-10-14T13:45:00Z,dissolved_oxygen_pct,108.8590879858655
ELC,2019-10-14T13:45:00Z,do_mg,10.241827008119508
ELC,2019-10-14T13:45:00Z,orp,271.79743020735395
ELC,2019-10-14T13:45:00Z,ph,8.667565135964981
ELC,2019-10-14T13:45:00Z,turbidity,3.237335336052206
ELC,2019-10-14T14:00:00Z,depth_ft,2.347730185982186
ELC,2019-10-14T14:00:00Z,dissolved_oxygen_pct,108.86973964821662
ELC,2019-10-14T14:00:00Z,do_mg,10.213161571772652
ELC,2019-10-14T14:00:00Z,orp,267.90707235227444
ELC,2019-10-14T14:00:00Z,ph,8.686004028289783
ELC,2019-10-14T14:00:00Z,turbidity,3.2071829435920955
ELC,2019-10-14T14:15:00Z,depth_ft,2.3467538505607997
ELC,2019-10-14T14:15:00Z,dissolved_oxygen_pct,108.79237658388051
ELC,2019-10-14T14:15:00Z,do_mg,10.17805648155764
ELC,2019-10-14T14:15:00Z,orp,264.80130436662563
ELC,2019-10-14T14:15:00Z,ph,8.69784579145596
ELC,2019-10-14T14:15:00Z,turbidity,3.131198253033695
ELC,2019-10-14T14:30:00Z,depth_ft,2.3470689523649035
ELC,2019-10-14T14:30:00Z,dissolved_oxygen_pct,108.61196351600825
ELC,2019-10-14T14:30:00Z,do_mg,10.135635452201775
ELC,2019-10-14T14:30:00Z,orp,262.3187663020925
ELC,2019-10-14T14:30:00Z,ph,8.70548323962512
ELC,2019-10-14T14:30:00Z,turbidity,3.1222220421688762
ELC,2019-10-14T14:45:00Z,depth_ft,2.3492334086077302
ELC,2019-10-14T14:45:00Z,dissolved_oxygen_pct,108.3407026363709
ELC,2019-10-14T14:45:00Z,do_mg,10.087084579252826
ELC,2019-10-14T14:45:00Z,orp,260.1640272868665
ELC,2019-10-14T14:45:00Z,ph,8.712819372626953
ELC,2019-10-14T14:45:00Z,turbidity,3.0615711001807346
ELC,2019-10-14T15:00:00Z,depth_ft,2.3519153291526695
ELC,2019-10-14T15:00:00Z,dissolved_oxygen_pct,107.99993276053843
ELC,2019-10-14T15:00:00Z,do_mg,10.034177109610185
ELC,2019-10-14T15:00:00Z,orp,258.43459112634537
ELC,2019-10-14T15:00:00Z,ph,8.717925059024811
ELC,2019-10-14T15:00:00Z,turbidity,2.8925467336808226
ELC,2019-10-14T15:15:00Z,depth_ft,2.3536953986340166
ELC,2019-10-14T15:15:00Z,dissolved_oxygen_pct,107.60507568284353
ELC,2019-10-14T15:15:00Z,do_mg,9.978036240723686
ELC,2019-10-14T15:15:00Z,orp,257.54457568317673
ELC,2019-10-14T15:15:00Z,ph,8.715344528462111
ELC,2019-10-14T15:15:00Z,turbidity,2.789335228600934
ELC,2019-10-14T15:30:00Z,depth_ft,2.354511255877613
ELC,2019-10-14T15:30:00Z,dissolved_oxygen_pct,107.15623054224736
ELC,2019-10-14T15:30:00Z,do_mg,9.918388514061949
ELC,2019-10-14T15:30:00Z,orp,257.6528164439735
ELC,2019-10-14T15:30:00Z,ph,8.703790889711023
ELC,2019-10-14T15:30:00Z,turbidity,2.8985978078475285
ELC,2019-10-14T15:45:00Z,depth_ft,2.354459271670014
ELC,2019-10-14T15:45:00Z,dissolved_oxygen_pct,106.64456583548241
ELC,2019-10-14T15:45:00Z,do_mg,9.854207972155889
ELC,2019-10-14T15:45:00Z,orp,258.5223228390935
ELC,2019-10-14T15:45:00Z,ph,8.685904492555045
ELC,2019-10-14T15:45:00Z,turbidity,3.0889800611043854
ELC,2019-10-14T16:00:00Z,depth_ft,2.353312080539487
ELC,2019-10-14T16:00:00Z,dissolved_oxygen_pct,106.06773684462047
ELC,2019-10-14T16:00:00Z,do_mg,9.785073287232764
ELC,2019-10-14T16:00:00Z,orp,259.89008548107824
ELC,2019-10-14T16:00:00Z,ph,8.66362646996396
ELC,2019-10-14T16:00:00Z,turbidity,3.317675346291028
ELC,2019-10-14T16:15:00Z,depth_ft,2.3516836478655514
ELC,2019-10-14T16:15:00Z,dissolved_oxygen_pct,105.43082494223906
ELC,2019-10-14T16:15:00Z,do_mg,9.711093690484054
ELC,2019-10-14T16:15:00Z,orp,261.65897344242796
ELC,2019-10-14T16:15:00Z,ph,8.638664067167563
ELC,2019-10-14T16:15:00Z,turbidity,3.9604584980161333
ELC,2019-10-14T16:30:00Z,depth_ft,2.350073603384218
ELC,2019-10-14T16:30:00Z,dissolved_oxygen_pct,104.73679887873853
ELC,2019-10-14T16:30:00Z,do_mg,9.632137082989285
ELC,2019-10-14T16:30:00Z,orp,263.78521877042584
ELC,2019-10-14T16:30:00Z,ph,8.614169681617557
ELC,2019-10-14T16:30:00Z,turbidity,5.050753503591965
ELC,2019-10-14T16:45:00Z,depth_ft,2.3471730296774895
ELC,2019-10-14T16:45:00Z,dissolved_oxygen_pct,103.989198825832
ELC,2019-10-14T16:45:00Z,do_mg,9.548403069650348
ELC,2019-10-14T16:45:00Z,orp,266.34621011115195
ELC,2019-10-14T16:45:00Z,ph,8.589958789500441
ELC,2019-10-14T16:45:00Z,turbidity,5.64784127042439
ELC,2019-10-14T17:00:00Z,depth_ft,2.3423876672778987
ELC,2019-10-14T17:00:00Z,dissolved_oxygen_pct,103.20074594077573
ELC,2019-10-14T17:00:00Z,do_mg,9.4611938472616135
ELC,2019-10-14T17:00:00Z,orp,269.6122892678224
ELC,2019-10-14T17:00:00Z,ph,8.559448581668304
ELC,2019-10-14T17:00:00Z,turbidity,4.98376289116686
ELC,2019-10-14T17:15:00Z,depth_ft,2.338554240173255
ELC,2019-10-14T17:15:00Z,dissolved_oxygen_pct,102.39172552521447
ELC,2019-10-14T17:15:00Z,do_mg,9.372546868416734
ELC,2019-10-14T17:15:00Z,orp,273.6617916130548
ELC,2019-10-14T17:15:00Z,ph,8.518961638344553
ELC,2019-10-14T17:15:00Z,turbidity,3.64574634266576
ELC,2019-10-14T17:30:00Z,depth_ft,2.338827656455777
ELC,2019-10-14T17:30:00Z,dissolved_oxygen_pct,101.58018339995583
ELC,2019-10-14T17:30:00Z,do_mg,9.284339635255694
ELC,2019-10-14T17:30:00Z,orp,278.1484511401011
ELC,2019-10-14T17:30:00Z,ph,8.474684197476595
ELC,2019-10-14T17:30:00Z,turbidity,2.720449511295355
ELC,2019-10-14T17:45:00Z,depth_ft,2.3421905652157813
ELC,2019-10-14T17:45:00Z,dissolved_oxygen_pct,100.76952191322226
ELC,2019-10-14T17:45:00Z,do_mg,9.19732286390464
ELC,2019-10-14T17:45:00Z,orp,282.7180095158749
ELC,2019-10-14T17:45:00Z,ph,8.433796273695917
ELC,2019-10-14T17:45:00Z,turbidity,2.5256603614601363
ELC,2019-10-14T18:00:00Z,depth_ft,2.3446297712173902
ELC,2019-10-14T18:00:00Z,dissolved_oxygen_pct,99.95644546248681
ELC,2019-10-14T18:00:00Z,do_mg,9.111951484632616
ELC,2019-10-14T18:00:00Z,orp,287.36396750414576
ELC,2019-10-14T18:00:00Z,ph,8.395771552001628
ELC,2019-10-14T18:00:00Z,turbidity,2.6881414942638813
ELC,2019-10-14T18:15:00Z,depth_ft,2.344066137071197
ELC,2019-10-14T18:15:00Z,dissolved_oxygen_pct,99.15455535526837
ELC,2019-10-14T18:15:00Z,do_mg,9.030247531798011
ELC,2019-10-14T18:15:00Z,orp,292.25909095328603
ELC,2019-10-14T18:15:00Z,ph,8.355919117810267
ELC,2019-10-14T18:15:00Z,turbidity,2.874882706362978
ELC,2019-10-14T18:30:00Z,depth_ft,2.3418151635432025
ELC,2019-10-14T18:30:00Z,dissolved_oxygen_pct,98.38589108429343
ELC,2019-10-14T18:30:00Z,do_mg,8.954276723197097
ELC,2019-10-14T18:30:00Z,orp,297.46736533633936
ELC,2019-10-14T18:30:00Z,ph,8.311975743333415
ELC,2019-10-14T18:30:00Z,turbidity,3.1183393401553237
ELC,2019-10-14T18:45:00Z,depth_ft,2.3398364035759354
ELC,2019-10-14T18:45:00Z,dissolved_oxygen_pct,97.66052290486427
ELC,2019-10-14T18:45:00Z,do_mg,8.883722210362372
ELC,2019-10-14T18:45:00Z,orp,302.915209853961
ELC,2019-10-14T18:45:00Z,ph,8.264980364514619
ELC,2019-10-14T18:45:00Z,turbidity,3.4754820705034515
ELC,2019-10-14T19:00:00Z,depth_ft,2.3387673775792353
ELC,2019-10-14T19:00:00Z,dissolved_oxygen_pct,96.98815846417699
ELC,2019-10-14T19:00:00Z,do_mg,8.817591351098034
ELC,2019-10-14T19:00:00Z,orp,308.56410306100884
ELC,2019-10-14T19:00:00Z,ph,8.215552331437516
ELC,2019-10-14T19:00:00Z,turbidity,3.7576897507767533
ELC,2019-10-14T19:15:00Z,depth_ft,2.3381795730500188
ELC,2019-10-14T19:15:00Z,dissolved_oxygen_pct,96.3917657706514
ELC,2019-10-14T19:15:00Z,do_mg,8.756997043772184
ELC,2019-10-14T19:15:00Z,orp,314.4215487944621
ELC,2019-10-14T19:15:00Z,ph,8.163088534369
ELC,2019-10-14T19:15:00Z,turbidity,3.80781796159896
ELC,2019-10-14T19:30:00Z,depth_ft,2.3376316961694714
ELC,2019-10-14T19:30:00Z,dissolved_oxygen_pct,95.89458189229477
ELC,2019-10-14T19:30:00Z,do_mg,8.704576783445273
ELC,2019-10-14T19:30:00Z,orp,320.3497439725617
ELC,2019-10-14T19:30:00Z,ph,8.109330744469062
ELC,2019-10-14T19:30:00Z,turbidity,3.653682257911872
ELC,2019-10-14T19:45:00Z,depth_ft,2.3377631941048453
ELC,2019-10-14T19:45:00Z,dissolved_oxygen_pct,95.49635161193696
ELC,2019-10-14T19:45:00Z,do_mg,8.661533557543116
ELC,2019-10-14T19:45:00Z,orp,326.0034078866921
ELC,2019-10-14T19:45:00Z,ph,8.059814272172433
ELC,2019-10-14T19:45:00Z,turbidity,3.387000587706388
ELC,2019-10-14T20:00:00Z,depth_ft,2.340059300284536
ELC,2019-10-14T20:00:00Z,dissolved_oxygen_pct,95.17302580633715
ELC,2019-10-14T20:00:00Z,do_mg,8.626545872439277
